Position	IP	Control	Fold	Expectd	Q_-lg10	P_-lg10	P_poiss	IPvsEMP	Noise
chr3:10330362	10	1	10	10	-1	83.93	1	-0.4	0
chr5:25497889	10	1	10	10	-1	83.92	1	-0.4	0
chr2:16221717	10	1	10	10	-1	83.88	1	-0.4	0
chr5:6813621	10	1	10	10	-1	83.88	1	-0.4	0
chr2:19237378	10	1	10	10	-1	83.86	1	-0.4	0
chr5:19079630	10	1	10	10	-1	83.86	1	-0.4	0
chr2:17490134	10	1	10	10	-1	83.83	1	-0.4	0
chr2:17976039	10	1	10	10	-1	83.82	1	-0.4	0
chr5:4441640	10	1	10	10	-1	83.8	1	-0.4	0
chr4:16167184	10	1	10	10	-1	83.79	1	-0.4	0
chr1:28460371	10	1	10	10	-1	83.77	1	-0.4	0
chr1:25455853	10	1	10	10	-1	83.76	1	-0.4	0
chr5:23786625	10	1	10	10	-1	83.76	1	-0.4	0
chr5:25609359	10	1	10	10	-1	83.76	1	-0.4	0
chr1:30135209	10	1	10	10	-1	83.74	1	-0.4	0
chr2:19557807	10	1	10	10	-1	83.74	1	-0.4	0
chr4:459647	10	1	10	10	-1	83.74	1	-0.4	0
chr1:3951153	10	1	10	10	-1	83.73	1	-0.4	0
chr2:19031978	10	1	10	10	-1	83.73	1	-0.4	0
chr4:17312568	10	1	10	10	-1	83.73	1	-0.4	0
chr5:7557683	10	1	10	10	-1	83.73	1	-0.4	0
chr1:159561	10	1	10	10	-1	83.7	1	-0.4	0
chr1:268262	10	1	10	10	-1	83.68	1	-0.4	0
chr4:13019295	10	1	10	10	-1	83.64	1	-0.4	0
chr2:17873784	10	1	10	10	-1	83.62	1	-0.4	0
chr4:18432772	10	1	10	10	-1	83.62	1	-0.4	0
chr3:6565249	10	1	10	10	-1	83.61	1	-0.4	0
chr1:23801819	10	1	10	10	-1	83.58	1	-0.4	0
chr1:20850289	10	1	10	10	-1	83.56	1	-0.4	0
chr3:6000567	10	1	10	10	-1	83.56	1	-0.4	0
chr4:17539837	10	1	10	10	-1	83.56	1	-0.4	0
chr2:13800457	10	1	10	10	-1	83.55	1	-0.4	0
chr1:2305186	10	1	10	10	-1	83.53	1	-0.4	0
chr3:21727782	10	1	10	10	-1	83.51	1	-0.4	0
chr4:15898021	10	1	10	10	-1	83.49	1	-0.4	0
chr4:13939792	10	1	10	10	-1	83.47	1	-0.4	0
chr1:6352364	10	1	10	10	-1	83.44	1	-0.4	0
chr4:8695372	10	1	10	10	-1	83.42	1	-0.4	0
chr3:2352959	10	1	10	10	-1	83.41	1	-0.4	0
chr3:17771355	10	1	10	10	-1	83.4	1	-0.4	0
chr1:16777444	10	1	10	10	-1	83.35	1	-0.4	0
chr1:5574135	10	1	10	10	-1	83.35	1	-0.4	0
chr1:8175921	10	1	10	10	-1	83.35	1	-0.4	0
chr3:3957648	10	1	10	10	-1	83.31	1	-0.4	0
chr3:6044591	10	1	10	10	-1	83.31	1	-0.4	0
chr5:25337022	10	1	10	10	-1	83.3	1	-0.4	0
chr5:8732134	10	1	10	10	-1	83.3	1	-0.4	0
chr2:18423236	10	1	10	10	-1	83.28	1	-0.4	0
